year,week,id,team,opp,q1,q2,q3,final,spread,OU,imp_tot,ABCD,AABC,AABB,AAAB,AAAA
2010,8,201010310crd,tam,crd,7,24,31,38,3.0,38.0,17.5,true,false,false,false,false
2010,8,201010310crd,crd,tam,7,14,28,35,-3.0,38.0,20.5,true,false,false,false,false
2010,8,201010310dal,jax,dal,7,14,28,35,6.5,44.0,18.75,true,false,false,false,false
2010,8,201010310dal,dal,jax,3,3,3,17,-6.5,44.0,25.25,false,false,false,true,false
2010,8,201010310det,was,det,0,13,13,25,3.0,45.0,21.0,false,true,false,false,false
2010,8,201010310det,det,was,0,7,14,37,-3.0,45.0,24.0,false,true,false,false,false
2010,8,201010310kan,buf,kan,0,0,3,10,7.0,46.0,19.5,false,false,false,true,false
2010,8,201010310kan,kan,buf,0,7,7,13,-7.0,46.0,26.5,false,true,false,false,false
2010,8,201010310nor,pit,nor,0,3,3,10,1.0,45.5,22.25,false,false,true,false,false
2010,8,201010310nor,nor,pit,0,3,6,20,-1.0,45.5,23.25,false,true,false,false,false
2010,8,201010310nwe,min,nwe,0,7,10,18,5.5,45.0,19.75,false,true,false,false,false
2010,8,201010310nwe,nwe,min,0,7,21,28,-5.5,45.0,25.25,true,false,false,false,false
2010,8,201010310nyj,gnb,nyj,3,3,3,9,6.0,42.0,18.0,false,false,false,true,false
2010,8,201010310nyj,nyj,gnb,0,0,0,0,-6.0,42.0,24.0,false,false,false,false,true
2010,8,201010310rai,sea,rai,0,0,0,3,2.0,40.5,19.25,false,false,false,true,false
2010,8,201010310rai,rai,sea,3,10,13,33,-2.0,40.5,21.25,false,false,false,true,false
2010,8,201010310ram,car,ram,0,3,3,10,2.5,37.0,17.25,false,false,true,false,false
2010,8,201010310ram,ram,car,0,10,10,20,-2.5,37.0,19.75,false,false,false,false,true
2010,8,201010310sdg,oti,sdg,5,19,19,25,6.0,45.0,19.5,false,false,true,false,false
2010,8,201010310sdg,sdg,oti,7,14,24,33,-6.0,45.0,25.5,false,true,false,false,false
2010,8,201010310sfo,den,sfo,0,0,7,16,2.5,41.5,19.5,false,true,false,false,false
2010,8,201010310sfo,sfo,den,3,3,3,24,-2.5,41.5,22.0,false,false,false,true,false
2010,8,201011010clt,htx,clt,0,3,10,17,5.5,51.0,22.75,false,true,false,false,false
2010,8,201011010clt,clt,htx,7,17,27,30,-5.5,51.0,28.25,false,false,false,true,false
2010,9,201011070atl,tam,atl,0,14,21,21,9.0,45.5,18.25,false,true,false,false,false
2010,9,201011070atl,atl,tam,7,17,27,27,-9.0,45.5,27.25,false,false,false,false,true
2010,9,201011070buf,chi,buf,0,7,14,22,-3.0,41.5,22.25,true,false,false,false,false
2010,9,201011070buf,buf,chi,0,7,13,19,3.0,41.5,19.25,true,false,false,false,false
2010,9,201011070car,nor,car,7,17,27,34,-6.5,40.5,23.5,false,false,false,true,false
2010,9,201011070car,car,nor,3,3,3,3,6.5,40.5,17.0,false,false,false,false,true
2010,9,201011070cle,nwe,cle,0,7,7,14,-4.0,43.5,23.75,false,true,false,false,false
2010,9,201011070cle,cle,nwe,10,17,24,34,4.0,43.5,19.75,false,true,false,false,false
2010,9,201011070det,nyj,det,0,10,10,23,-5.5,42.0,23.75,false,false,false,true,false
2010,9,201011070det,det,nyj,7,7,13,20,5.5,42.0,18.25,false,true,false,false,false
2010,9,201011070gnb,dal,gnb,0,7,7,7,7.0,45.5,19.25,false,false,false,true,false
2010,9,201011070gnb,gnb,dal,0,28,35,45,-7.0,45.5,26.25,false,true,false,false,false
2010,9,201011070htx,sdg,htx,14,14,21,29,-3.0,49.5,26.25,false,true,false,false,false
2010,9,201011070htx,htx,sdg,10,20,23,23,3.0,49.5,23.25,false,false,true,false,false
2010,9,201011070min,crd,min,0,14,21,24,7.5,42.5,17.5,false,true,false,false,false
2010,9,201011070min,min,crd,0,10,10,27,-7.5,42.5,25.0,false,false,false,true,false
2010,9,201011070phi,clt,phi,0,17,17,24,3.0,47.0,22.0,false,true,false,false,false
2010,9,201011070phi,phi,clt,13,16,19,26,-3.0,47.0,25.0,false,true,false,false,false
2010,9,201011070rai,kan,rai,0,10,13,20,0.0,41.0,20.5,false,false,false,true,false
2010,9,201011070rai,rai,kan,0,0,14,23,0.0,41.0,20.5,false,true,false,false,false
2010,9,201011070rav,mia,rav,7,10,10,10,5.0,41.0,18.0,false,false,false,true,false
2010,9,201011070rav,rav,mia,7,13,20,26,-5.0,41.0,23.0,true,false,false,false,false
2010,9,201011070sea,nyg,sea,21,35,41,41,-7.5,40.5,24.0,false,false,false,true,false
2010,9,201011070sea,sea,nyg,0,0,0,7,7.5,40.5,16.5,false,false,false,true,false
2010,9,201011080cin,pit,cin,10,20,20,27,-5.5,41.5,23.5,false,false,false,true,false
2010,9,201011080cin,cin,pit,0,7,7,21,5.5,41.5,18.0,false,true,false,false,false
2010,10,201011110atl,rav,atl,0,0,7,21,1.0,44.0,21.5,false,true,false,false,false
2010,10,201011110atl,atl,rav,0,10,13,26,-1.0,44.0,22.5,false,true,false,false,false
2010,10,201011140buf,det,buf,0,3,3,12,1.5,45.0,21.75,false,true,false,false,false
2010,10,201011140buf,buf,det,0,7,14,14,-1.5,45.0,23.25,false,true,false,false,false
2010,10,201011140chi,min,chi,3,10,13,13,-1.0,41.5,21.25,false,false,false,true,false
2010,10,201011140chi,chi,min,0,14,20,27,1.0,41.5,20.25,false,true,false,false,false
2010,10,201011140cle,nyj,cle,3,17,17,26,-3.5,37.0,20.25,false,true,false,false,false
2010,10,201011140cle,cle,nyj,10,13,13,20,3.5,37.0,16.75,false,false,true,false,false
2010,10,201011140clt,cin,clt,0,10,10,17,7.0,47.0,20.0,false,false,false,true,false
2010,10,201011140clt,clt,cin,10,20,20,23,-7.0,47.0,27.0,false,false,false,true,false
2010,10,201011140crd,sea,crd,7,17,26,36,4.0,41.5,18.75,false,false,true,false,false
2010,10,201011140crd,crd,sea,7,10,10,18,-4.0,41.5,22.75,false,true,false,false,false
2010,10,201011140den,kan,den,0,10,17,29,-1.0,44.5,22.75,false,true,false,false,false
2010,10,201011140den,den,kan,21,35,42,49,1.0,44.5,21.75,true,false,false,false,false
2010,10,201011140jax,htx,jax,3,3,17,24,0.0,48.5,24.25,false,true,false,false,false
2010,10,201011140jax,jax,htx,3,17,17,31,0.0,48.5,24.25,false,true,false,false,false
2010,10,201011140mia,oti,mia,10,10,17,17,1.0,43.0,21.0,false,false,true,false,false
2010,10,201011140mia,mia,oti,7,10,20,29,-1.0,43.0,22.0,false,true,false,false,false
2010,10,201011140nyg,dal,nyg,6,19,33,33,12.5,46.5,17.0,false,true,false,false,false
2010,10,201011140nyg,nyg,dal,3,6,20,20,-12.5,46.5,29.5,false,true,false,false,false
2010,10,201011140pit,nwe,pit,10,10,23,39,4.5,45.0,20.25,false,true,false,false,false
2010,10,201011140pit,pit,nwe,0,3,3,26,-4.5,45.0,24.75,false,true,false,false,false
2010,10,201011140sfo,ram,sfo,3,10,17,20,4.5,39.0,17.25,false,true,false,false,false
2010,10,201011140sfo,sfo,ram,7,10,10,23,-4.5,39.0,21.75,false,true,false,false,false
2010,10,201011140tam,car,tam,3,10,16,16,7.0,37.0,15.0,false,true,false,false,false
2010,10,201011140tam,tam,car,7,21,21,31,-7.0,37.0,22.0,false,false,false,true,false
2010,10,201011150was,phi,was,28,45,59,59,-3.5,43.5,23.5,false,true,false,false,false
2010,10,201011150was,was,phi,0,14,21,28,3.5,43.5,20.0,true,false,false,false,false
2010,11,201011180mia,chi,mia,3,6,16,16,2.0,40.0,19.0,false,false,false,true,false
2010,11,201011180mia,mia,chi,0,0,0,0,-2.0,40.0,21.0,false,false,false,false,true
2010,11,201011210car,rav,car,10,17,20,37,-13.5,37.0,25.25,false,false,true,false,false
2010,11,201011210car,car,rav,0,3,6,13,13.5,37.0,11.75,false,true,false,false,false
2010,11,201011210cin,buf,cin,7,14,28,49,4.0,41.0,18.5,true,false,false,false,false
2010,11,201011210cin,cin,buf,7,31,31,31,-4.0,41.0,22.5,false,false,false,true,false
2010,11,201011210dal,det,dal,0,10,19,19,7.0,44.5,18.75,false,false,true,false,false
2010,11,201011210dal,dal,det,7,7,21,35,-7.0,44.5,25.75,false,true,false,false,false
2010,11,201011210jax,cle,jax,0,7,17,20,2.5,43.0,20.25,false,false,true,false,false
2010,11,201011210jax,jax,cle,3,10,10,24,-2.5,43.0,22.75,false,true,false,false,false
2010,11,201011210kan,crd,kan,3,3,6,13,7.0,45.0,19.0,false,false,false,true,false
2010,11,201011210kan,kan,crd,0,14,21,31,-7.0,45.0,26.0,false,true,false,false,false
2010,11,201011210min,gnb,min,0,17,24,31,-3.0,45.0,24.0,true,false,false,false,false
2010,11,201011210min,min,gnb,3,3,3,3,3.0,45.0,21.0,false,false,false,false,true
2010,11,201011210nor,sea,nor,3,16,16,19,11.0,45.0,17.0,false,true,false,false,false
2010,11,201011210nor,nor,sea,7,27,34,34,-11.0,45.0,28.0,false,false,true,false,false
2010,11,201011210nwe,clt,nwe,0,14,14,28,4.5,50.0,22.75,false,true,false,false,false
2010,11,201011210nwe,nwe,clt,7,21,28,31,-4.5,50.0,27.25,false,true,false,false,false
2010,11,201011210nyj,htx,nyj,0,7,7,27,6.5,46.0,19.75,false,false,false,true,false
2010,11,201011210nyj,nyj,htx,3,13,20,30,-6.5,46.0,26.25,false,false,true,false,false
2010,11,201011210oti,was,oti,7,10,13,19,7.0,44.5,18.75,true,false,false,false,false
2010,11,201011210oti,oti,was,7,10,13,16,-7.0,44.5,25.75,true,false,false,false,false
2010,11,201011210phi,nyg,phi,0,3,10,17,3.5,48.0,22.25,false,true,false,false,false
2010,11,201011210phi,phi,nyg,7,13,16,27,-3.5,48.0,25.75,false,true,false,false,false
2010,11,201011210pit,rai,pit,3,3,3,3,7.0,41.0,17.0,false,false,false,false,true
2010,11,201011210pit,pit,rai,0,21,21,35,-7.0,41.0,24.0,false,true,false,false,false
2010,11,201011210ram,atl,ram,3,16,23,34,-3.5,43.5,23.5,false,true,false,false,false
2010,11,201011210ram,ram,atl,7,10,17,17,3.5,43.5,20.0,false,false,false,true,false
2010,11,201011210sfo,tam,sfo,0,7,14,21,3.5,41.5,19.0,true,false,false,false,false
2010,11,201011210sfo,sfo,tam,0,0,0,0,-3.5,41.5,22.5,false,false,false,false,true
2010,11,201011220sdg,den,sdg,7,7,7,14,9.0,50.0,20.5,false,false,false,true,false
2010,11,201011220sdg,sdg,den,7,21,28,35,-9.0,50.0,29.5,true,false,false,false,false
2010,12,201011250dal,nor,dal,17,20,23,30,-4.5,49.0,26.75,false,true,false,false,false
2010,12,201011250dal,dal,nor,0,6,20,27,4.5,49.0,22.25,false,true,false,false,false
2010,12,201011250det,nwe,det,3,10,24,45,-7.5,50.5,29.0,true,false,false,false,false
2010,12,201011250det,det,nwe,7,17,24,24,7.5,50.5,21.5,false,false,true,false,false
2010,12,201011250nyj,cin,nyj,0,7,7,10,9.5,43.5,17.0,false,false,true,false,false
2010,12,201011250nyj,nyj,cin,0,3,17,26,-9.5,43.5,26.5,true,false,false,false,false
2010,12,201011280atl,gnb,atl,3,3,10,17,2.0,48.0,23.0,false,true,false,false,false
2010,12,201011280atl,atl,gnb,3,10,10,20,-2.0,48.0,25.0,false,false,false,true,false
2010,12,201011280buf,pit,buf,7,13,13,19,-7.0,44.0,25.5,false,true,false,false,false
2010,12,201011280buf,buf,pit,0,0,7,16,7.0,44.0,18.5,false,true,false,false,false
2010,12,201011280chi,phi,chi,3,13,13,26,-3.5,43.0,23.25,false,false,false,true,false
2010,12,201011280chi,chi,phi,14,21,31,31,3.5,43.0,19.75,false,false,false,true,false
2010,12,201011280cle,car,cle,7,13,20,23,7.5,37.5,15.0,false,true,false,false,false
2010,12,201011280cle,cle,car,14,21,21,24,-7.5,37.5,22.5,false,false,true,false,false
2010,12,201011280clt,sdg,clt,10,16,26,36,2.0,51.0,24.5,false,false,false,true,false
2010,12,201011280clt,clt,sdg,7,14,14,14,-2.0,51.0,26.5,false,false,false,true,false
2010,12,201011280den,ram,den,7,26,33,36,3.0,45.0,21.0,false,true,false,false,false
2010,12,201011280den,den,ram,10,13,13,33,-3.0,45.0,24.0,false,false,false,true,false
2010,12,201011280htx,oti,htx,0,0,0,0,5.0,46.5,20.75,false,false,false,false,true
2010,12,201011280htx,htx,oti,0,14,17,20,-5.0,46.5,25.75,false,true,false,false,false
2010,12,201011280nyg,jax,nyg,7,17,17,20,7.5,44.0,18.25,false,false,false,true,false
2010,12,201011280nyg,nyg,jax,3,6,9,24,-7.5,44.0,25.75,true,false,false,false,false
2010,12,201011280rai,mia,rai,10,13,23,33,3.0,38.0,17.5,false,false,false,true,false
2010,12,201011280rai,rai,mia,7,14,14,17,-3.0,38.0,20.5,false,false,true,false,false
2010,12,201011280rav,tam,rav,0,3,3,10,7.5,41.5,17.0,false,false,true,false,false
2010,12,201011280rav,rav,tam,0,17,17,17,-7.5,41.5,24.5,false,false,false,true,false
2010,12,201011280sea,kan,sea,7,21,21,42,-2.0,45.0,23.5,false,true,false,false,false
2010,12,201011280sea,sea,kan,7,10,17,24,2.0,45.0,21.5,false,true,false,false,false
2010,12,201011280was,min,was,7,7,17,17,-2.5,44.0,23.25,false,false,false,false,true
2010,12,201011280was,was,min,7,7,7,13,2.5,44.0,20.75,false,false,false,true,false
2010,12,201011290crd,sfo,crd,14,21,24,27,-2.0,42.0,22.0,false,true,false,false,false
2010,12,201011290crd,crd,sfo,3,6,6,6,2.0,42.0,20.0,false,false,false,true,false
2010,13,201012020phi,htx,phi,3,10,24,24,8.0,49.5,20.75,false,true,false,false,false
2010,13,201012020phi,phi,htx,7,20,20,34,-8.0,49.5,28.75,false,true,false,false,false
2010,13,201012050cin,nor,cin,3,13,20,34,-7.0,45.5,26.25,false,true,false,false,false
2010,13,201012050cin,cin,nor,0,6,12,30,7.0,45.5,19.25,false,true,false,false,false
2010,13,201012050clt,dal,clt,10,17,27,38,5.5,48.0,21.25,false,true,false,false,false
2010,13,201012050clt,clt,dal,0,7,14,35,-5.5,48.0,26.75,true,false,false,false,false
2010,13,201012050crd,ram,crd,3,9,16,19,-3.5,44.0,23.75,false,true,false,false,false
2010,13,201012050crd,crd,ram,6,6,6,6,3.5,44.0,20.25,false,false,false,false,true
2010,13,201012050det,chi,det,7,14,17,24,-5.5,43.5,24.5,false,false,true,false,false
2010,13,201012050det,det,chi,7,17,20,20,5.5,43.5,19.0,false,false,true,false,false
2010,13,201012050gnb,sfo,gnb,3,13,16,16,9.0,41.0,16.0,false,false,true,false,false
2010,13,201012050gnb,gnb,sfo,0,14,28,34,-9.0,41.0,25.0,false,true,false,false,false
2010,13,201012050kan,den,kan,0,3,3,6,8.0,48.5,20.25,false,true,false,false,false
2010,13,201012050kan,kan,den,7,10,10,10,-8.0,48.5,28.25,false,false,false,true,false
2010,13,201012050mia,cle,mia,0,3,10,13,6.0,43.5,18.75,false,false,true,false,false
2010,13,201012050mia,mia,cle,0,3,3,10,-6.0,43.5,24.75,false,false,true,false,false
2010,13,201012050min,buf,min,7,7,7,14,5.0,44.0,19.5,false,false,false,true,false
2010,13,201012050min,min,buf,7,31,31,38,-5.0,44.0,24.5,false,true,false,false,false
2010,13,201012050nyg,was,nyg,0,0,7,7,7.5,43.0,17.75,false,false,true,false,false
2010,13,201012050nyg,nyg,was,14,21,28,31,-7.5,43.0,25.25,false,true,false,false,false
2010,13,201012050oti,jax,oti,7,17,17,17,3.0,43.5,20.25,false,false,false,false,true
2010,13,201012050oti,oti,jax,0,0,3,6,-3.0,43.5,23.25,false,true,false,false,false
2010,13,201012050rav,pit,rav,0,0,3,13,3.0,39.0,18.0,false,false,true,false,false
2010,13,201012050rav,rav,pit,7,7,10,10,-3.0,39.0,21.0,false,false,true,false,false
2010,13,201012050sdg,rai,sdg,14,21,21,28,13.0,44.5,15.75,false,true,false,false,false
2010,13,201012050sdg,sdg,rai,0,3,6,13,-13.0,44.5,28.75,false,true,false,false,false
2010,13,201012050sea,car,sea,7,14,14,14,5.0,40.0,17.5,false,false,false,true,false
2010,13,201012050sea,sea,car,0,3,24,31,-5.0,40.0,22.5,true,false,false,false,false
2010,13,201012050tam,atl,tam,7,14,14,28,-3.0,43.5,23.25,false,true,false,false,false
2010,13,201012050tam,tam,atl,7,14,17,24,3.0,43.5,20.25,false,false,true,false,false
2010,13,201012060nwe,nyj,nwe,0,3,3,3,4.0,44.5,20.25,false,false,false,true,false
2010,13,201012060nwe,nwe,nyj,17,24,31,45,-4.0,44.5,24.25,true,false,false,false,false
2010,14,201012090oti,clt,oti,7,21,24,30,-4.0,44.0,24.0,true,false,false,false,false
2010,14,201012090oti,oti,clt,0,7,14,28,4.0,44.0,20.0,true,false,false,false,false
2010,14,201012120buf,cle,buf,3,6,6,6,0.0,39.0,19.5,false,false,false,true,false
2010,14,201012120buf,buf,cle,0,10,10,13,0.0,39.0,19.5,false,false,false,true,false
2010,14,201012120car,atl,car,14,17,24,31,-7.5,41.0,24.25,false,true,false,false,false
2010,14,201012120car,car,atl,0,0,7,10,7.5,41.0,16.75,false,false,false,true,false
2010,14,201012120chi,nwe,chi,7,33,36,36,-3.0,37.0,20.0,false,true,false,false,false
2010,14,201012120chi,chi,nwe,0,0,7,7,3.0,37.0,17.0,false,false,true,false,false
2010,14,201012120crd,den,crd,3,3,3,13,-4.0,44.0,24.0,false,false,false,false,true
2010,14,201012120crd,crd,den,3,16,19,43,4.0,44.0,20.0,false,true,false,false,false
2010,14,201012120dal,phi,dal,7,14,17,30,-4.0,51.0,27.5,false,true,false,false,false
2010,14,201012120dal,dal,phi,7,10,20,27,4.0,51.0,23.5,false,false,true,false,false
2010,14,201012120det,gnb,det,0,0,3,3,-7.0,46.0,26.5,false,false,true,false,false
2010,14,201012120det,det,gnb,0,0,0,7,7.0,46.0,19.5,false,false,false,true,false
2010,14,201012120jax,rai,jax,7,17,24,31,3.5,41.5,19.0,false,true,false,false,false
2010,14,201012120jax,jax,rai,0,7,28,38,-3.5,41.5,22.5,false,true,false,false,false
2010,14,201012120nor,ram,nor,0,6,6,13,9.0,47.0,19.0,false,true,false,false,false
2010,14,201012120nor,nor,ram,14,21,28,31,-9.0,47.0,28.0,false,true,false,false,false
2010,14,201012120nyj,mia,nyj,10,10,10,10,5.5,38.0,16.25,false,false,false,false,true
2010,14,201012120nyj,nyj,mia,0,3,3,6,-5.5,38.0,21.75,false,true,false,false,false
2010,14,201012120pit,cin,pit,7,7,7,7,8.0,39.5,15.75,false,false,false,false,true
2010,14,201012120pit,pit,cin,0,10,13,23,-8.0,39.5,23.75,false,false,true,false,false
2010,14,201012120sdg,kan,sdg,0,0,0,0,10.0,45.5,17.75,false,false,false,false,true
2010,14,201012120sdg,sdg,kan,7,21,21,31,-10.0,45.5,27.75,false,false,false,true,false
2010,14,201012120sfo,sea,sfo,7,7,14,21,5.0,43.0,19.0,false,true,false,false,false
2010,14,201012120sfo,sfo,sea,10,30,40,40,-5.0,43.0,24.0,false,false,false,false,true
2010,14,201012120was,tam,was,0,3,9,17,-1.5,41.5,21.5,true,false,false,false,false
2010,14,201012120was,was,tam,0,10,10,16,1.5,41.5,20.0,false,false,false,true,false
2010,14,201012130htx,rav,htx,7,21,28,34,-3.0,47.0,25.0,true,false,false,false,false
2010,14,201012130htx,htx,rav,0,7,13,28,3.0,47.0,22.0,true,false,false,false,false
2010,14,201012130min,nyg,min,0,14,21,21,-5.5,44.0,24.75,false,true,false,false,false
2010,14,201012130min,min,nyg,3,3,3,3,5.5,44.0,19.25,false,false,false,false,true
2010,15,201012160sdg,sfo,sdg,0,0,0,7,10.5,45.0,17.25,false,false,false,true,false
2010,15,201012160sdg,sdg,sfo,7,17,24,34,-10.5,45.0,27.75,false,false,true,false,false
2010,15,201012190car,crd,car,0,3,3,12,2.5,37.5,17.5,false,true,false,false,false
2010,15,201012190car,car,crd,6,13,19,19,-2.5,37.5,20.0,false,true,false,false,false
2010,15,201012190cin,cle,cin,7,7,7,17,0.0,41.0,20.5,false,false,false,false,true
2010,15,201012190cin,cin,cle,0,10,16,19,0.0,41.0,20.5,false,true,false,false,false
2010,15,201012190clt,jax,clt,0,10,17,24,4.5,48.0,21.75,false,true,false,false,false
2010,15,201012190clt,clt,jax,7,14,24,34,-4.5,48.0,26.25,false,false,false,true,false
2010,15,201012190dal,was,dal,0,7,14,30,9.5,44.5,17.5,false,true,false,false,false
2010,15,201012190dal,dal,was,10,20,30,33,-9.5,44.5,27.0,false,false,false,true,false
2010,15,201012190mia,buf,mia,0,10,17,17,5.5,40.0,17.25,false,false,true,false,false
2010,15,201012190mia,mia,buf,0,7,7,14,-5.5,40.0,22.75,false,true,false,false,false
2010,15,201012190nwe,gnb,nwe,3,17,24,27,14.5,43.5,14.5,false,true,false,false,false
2010,15,201012190nwe,nwe,gnb,7,14,21,31,-14.5,43.5,29.0,false,true,false,false,false
2010,15,201012190nyg,phi,nyg,0,3,10,38,3.0,47.0,22.0,false,true,false,false,false
2010,15,201012190nyg,nyg,phi,7,24,24,31,-3.0,47.0,25.0,false,true,false,false,false
2010,15,201012190oti,htx,oti,0,3,10,17,1.0,47.0,23.0,false,true,false,false,false
2010,15,201012190oti,oti,htx,21,24,31,31,-1.0,47.0,24.0,false,false,false,true,false
2010,15,201012190pit,nyj,pit,7,10,17,22,4.0,35.5,15.75,false,true,false,false,false
2010,15,201012190pit,pit,nyj,0,10,17,17,-4.0,35.5,19.75,false,false,true,false,false
2010,15,201012190rai,den,rai,14,17,20,23,8.0,42.0,17.0,true,false,false,false,false
2010,15,201012190rai,rai,den,14,17,23,39,-8.0,42.0,25.0,true,false,false,false,false
2010,15,201012190ram,kan,ram,0,14,17,27,3.0,42.5,19.75,false,true,false,false,false
2010,15,201012190ram,ram,kan,6,6,6,13,-3.0,42.5,22.75,false,false,false,true,false
2010,15,201012190rav,nor,rav,7,14,17,24,2.5,44.5,21.0,false,false,true,false,false
2010,15,201012190rav,rav,nor,7,21,24,30,-2.5,44.5,23.5,true,false,false,false,false
2010,15,201012190sea,atl,sea,0,17,34,34,-6.0,46.5,26.25,false,true,false,false,false
2010,15,201012190sea,sea,atl,7,10,10,18,6.0,46.5,20.25,false,true,false,false,false
2010,15,201012190tam,det,tam,7,10,17,23,4.0,43.0,19.5,false,true,false,false,false
2010,15,201012190tam,tam,det,0,14,14,20,-4.0,43.0,23.5,false,false,true,false,false
2010,15,201012200min,chi,min,10,17,37,40,-7.0,33.0,20.0,false,false,true,false,false
2010,15,201012200min,min,chi,7,7,14,14,7.0,33.0,13.0,false,false,true,false,false
2010,16,201012230pit,car,pit,0,0,0,3,14.5,38.0,11.75,false,false,false,true,false
2010,16,201012230pit,pit,car,3,20,27,27,-14.5,38.0,26.25,false,true,false,false,false
2010,16,201012250crd,dal,crd,0,10,20,26,-7.5,45.0,26.25,false,false,false,true,false
2010,16,201012250crd,crd,dal,14,21,21,27,7.5,45.0,18.75,false,true,false,false,false
2010,16,201012260buf,nwe,buf,7,24,31,34,-9.0,45.5,27.25,false,true,false,false,false
2010,16,201012260buf,buf,nwe,3,3,3,3,9.0,45.5,18.25,false,false,false,false,true
2010,16,201012260chi,nyj,chi,0,24,31,34,3.0,36.0,16.5,false,true,false,false,false
2010,16,201012260chi,chi,nyj,10,17,38,38,-3.0,36.0,19.5,false,true,false,false,false
2010,16,201012260cin,sdg,cin,0,3,10,20,-8.0,43.5,25.75,false,false,false,true,false
2010,16,201012260cin,cin,sdg,7,13,13,34,8.0,43.5,17.75,false,true,false,false,false
2010,16,201012260cle,rav,cle,0,13,20,20,-4.0,40.0,22.0,false,false,false,true,false
2010,16,201012260cle,cle,rav,7,10,10,10,4.0,40.0,18.0,false,false,false,true,false
2010,16,201012260den,htx,den,7,17,23,23,-2.5,49.5,26.0,false,false,true,false,false
2010,16,201012260den,den,htx,0,0,10,24,2.5,49.5,23.5,false,false,false,true,false
2010,16,201012260gnb,nyg,gnb,0,14,17,17,3.0,43.0,20.0,false,true,false,false,false
2010,16,201012260gnb,gnb,nyg,14,21,31,45,-3.0,43.0,23.0,false,true,false,false,false
2010,16,201012260jax,was,jax,10,10,10,20,6.5,45.0,19.25,false,false,false,false,true
2010,16,201012260jax,jax,was,0,7,10,17,-6.5,45.0,25.75,false,false,true,false,false
2010,16,201012260kan,oti,kan,0,7,14,14,4.0,42.5,19.25,false,true,false,false,false
2010,16,201012260kan,kan,oti,14,31,34,34,-4.0,42.5,23.25,false,false,false,true,false
2010,16,201012260mia,det,mia,3,10,17,34,3.5,41.0,18.75,true,false,false,false,false
2010,16,201012260mia,mia,det,3,17,24,27,-3.5,41.0,22.25,false,true,false,false,false
2010,16,201012260rai,clt,rai,7,17,24,31,-2.5,47.5,25.0,false,true,false,false,false
2010,16,201012260rai,rai,clt,7,13,16,26,2.5,47.5,22.5,false,true,false,false,false
2010,16,201012260ram,sfo,ram,0,14,14,17,2.5,40.0,18.75,false,true,false,false,false
2010,16,201012260ram,ram,sfo,9,12,15,25,-2.5,40.0,21.25,false,true,false,false,false
2010,16,201012260tam,sea,tam,7,7,7,15,6.0,43.5,18.75,false,false,false,true,false
2010,16,201012260tam,tam,sea,3,17,31,38,-6.0,43.5,24.75,true,false,false,false,false
2010,16,201012270atl,nor,atl,3,10,10,17,2.5,49.5,23.5,false,true,false,false,false
2010,16,201012270atl,atl,nor,0,7,7,14,-2.5,49.5,26.0,false,true,false,false,false
2010,16,201012280phi,min,phi,0,7,17,24,14.5,44.5,15.0,false,true,false,false,false
2010,16,201012280phi,phi,min,7,7,7,14,-14.5,44.5,29.5,false,false,false,true,false
2011,17,201101020atl,car,atl,0,0,3,10,14.5,41.5,13.5,false,false,false,true,false
2011,17,201101020atl,atl,car,14,21,31,31,-14.5,41.5,28.0,false,false,false,true,false
2011,17,201101020cle,pit,cle,14,31,38,41,-6.5,38.0,22.25,false,true,false,false,false
2011,17,201101020cle,cle,pit,0,3,3,9,6.5,38.0,15.75,false,true,false,false,false
2011,17,201101020clt,oti,clt,3,6,20,20,9.5,48.0,19.25,false,true,false,false,false
2011,17,201101020clt,clt,oti,3,13,20,23,-9.5,48.0,28.75,false,false,false,true,false
2011,17,201101020den,sdg,den,0,16,26,33,-3.5,47.5,25.5,false,true,false,false,false
2011,17,201101020den,den,sdg,7,7,14,28,3.5,47.5,22.0,false,true,false,false,false
2011,17,201101020det,min,det,0,0,7,13,3.5,43.5,20.0,false,true,false,false,false
2011,17,201101020det,det,min,0,10,13,20,-3.5,43.5,23.5,false,false,false,true,false
2011,17,201101020gnb,chi,gnb,0,3,3,3,10.5,43.5,16.5,false,false,false,true,false
2011,17,201101020gnb,gnb,chi,0,0,3,10,-10.5,43.5,27.0,false,false,false,true,false
2011,17,201101020htx,jax,htx,0,17,17,17,4.0,48.0,22.0,false,false,false,true,false
2011,17,201101020htx,htx,jax,10,20,27,34,-4.0,48.0,26.0,false,true,false,false,false
2011,17,201101020kan,rai,kan,0,10,17,31,4.5,43.5,19.5,false,true,false,false,false
2011,17,201101020kan,kan,rai,3,3,10,10,-4.5,43.5,24.0,false,false,true,false,false
2011,17,201101020nor,tam,nor,3,10,20,23,7.0,47.0,20.0,false,false,true,false,false
2011,17,201101020nor,nor,tam,7,7,10,13,-7.0,47.0,27.0,false,true,false,false,false
2011,17,201101020nwe,mia,nwe,0,0,0,7,6.0,44.0,19.0,false,false,false,true,false
2011,17,201101020nwe,nwe,mia,14,24,38,38,-6.0,44.0,25.0,false,false,true,false,false
2011,17,201101020nyj,buf,nyj,0,0,7,7,1.5,38.0,18.25,false,false,true,false,false
2011,17,201101020nyj,nyj,buf,3,17,24,38,-1.5,38.0,19.75,true,false,false,false,false
2011,17,201101020phi,dal,phi,0,7,7,14,0.0,43.5,21.75,false,true,false,false,false
