year,week,day,team,opp,q1,q2,q3,final
1992,10,1108,pit,buf,0,6,14,20
1992,10,1108,buf,pit,7,14,7,28
1992,10,1108,was,sea,0,3,6,16
1992,10,1108,sea,was,0,3,0,3
1992,10,1108,crd,ram,3,0,10,20
1992,10,1108,ram,crd,0,7,0,14
1992,10,1108,sdg,kan,0,0,7,14
1992,10,1108,kan,sdg,3,10,0,16
1992,10,1108,nyj,den,0,6,7,16
1992,10,1108,den,nyj,3,14,3,27
1992,10,1108,cin,chi,7,0,14,31
1992,10,1108,chi,cin,7,14,7,28
1992,10,1109,sfo,atl,7,7,13,41
1992,10,1109,atl,sfo,0,3,0,3
1992,11,1115,nwe,clt,14,7,0,37
1992,11,1115,clt,nwe,14,7,3,34
1992,11,1115,sdg,cle,7,0,0,14
1992,11,1115,cle,sdg,0,3,0,13
1992,11,1115,crd,atl,0,10,0,17
1992,11,1115,atl,crd,7,3,0,20
1992,11,1115,det,pit,0,7,0,14
1992,11,1115,pit,det,7,3,0,17
1992,11,1115,cin,nyj,0,0,0,14
1992,11,1115,nyj,cin,0,10,7,17
1992,11,1115,oti,min,0,10,0,17
1992,11,1115,min,oti,0,10,0,13
1992,11,1115,was,kan,0,0,13,16
1992,11,1115,kan,was,7,21,0,35
1992,11,1115,phi,gnb,3,0,7,24
1992,11,1115,gnb,phi,0,14,0,27
1992,11,1115,chi,tam,0,0,3,17
1992,11,1115,tam,chi,10,10,0,20
1992,11,1115,nor,sfo,3,7,10,20
1992,11,1115,sfo,nor,0,7,0,21
1992,11,1115,sea,rai,0,0,0,3
1992,11,1115,rai,sea,6,7,7,20
1992,11,1115,ram,dal,7,14,0,27
1992,11,1115,dal,ram,3,10,10,23
1992,11,1115,nyg,den,0,6,0,13
1992,11,1115,den,nyg,14,0,3,27
1992,11,1116,buf,mia,3,10,13,26
1992,11,1116,mia,buf,7,10,0,20
1992,12,1122,det,cin,0,9,0,19
1992,12,1122,cin,det,3,3,0,13
1992,12,1122,gnb,chi,10,0,0,17
1992,12,1122,chi,gnb,3,0,0,3
1992,12,1122,atl,buf,0,7,0,14
1992,12,1122,buf,atl,28,10,0,41
1992,12,1122,clt,pit,0,0,7,14
1992,12,1122,pit,clt,7,6,14,30
1992,12,1122,phi,nyg,0,20,20,47
1992,12,1122,nyg,phi,10,10,7,34
1992,12,1122,cle,min,10,3,0,13
1992,12,1122,min,cle,0,0,3,17
1992,12,1122,oti,mia,10,3,3,16
1992,12,1122,mia,oti,0,10,3,19
1992,12,1122,tam,sdg,0,7,0,14
1992,12,1122,sdg,tam,12,10,0,29
1992,12,1122,sfo,ram,7,3,3,27
1992,12,1122,ram,sfo,0,0,7,10
1992,12,1122,den,rai,0,0,0,0
1992,12,1122,rai,den,3,14,0,24
1992,12,1122,nyj,nwe,0,3,0,3
1992,12,1122,nwe,nyj,10,14,0,24
1992,12,1122,dal,crd,0,10,6,16
1992,12,1122,crd,dal,7,0,0,10
1992,12,1122,kan,sea,10,7,7,24
1992,12,1122,sea,kan,0,7,7,14
1992,12,1123,was,nor,3,0,0,3
1992,12,1123,nor,was,0,14,3,20
1992,13,1126,oti,det,0,3,7,24
1992,13,1126,det,oti,0,7,7,21
1992,13,1126,nyg,dal,0,3,0,3
1992,13,1126,dal,nyg,3,6,14,30
1992,13,1129,nwe,atl,0,0,0,0
1992,13,1129,atl,nwe,14,10,7,34
1992,13,1129,crd,was,3,0,0,3
1992,13,1129,was,crd,14,6,7,41
1992,13,1129,kan,nyj,3,3,14,23
1992,13,1129,nyj,kan,0,0,0,7
1992,13,1129,mia,nor,0,7,3,13
1992,13,1129,nor,mia,7,0,10,24
1992,13,1129,tam,gnb,7,0,7,14
1992,13,1129,gnb,tam,3,6,3,19
1992,13,1129,chi,cle,0,7,7,14
1992,13,1129,cle,chi,7,6,7,27
1992,13,1129,pit,cin,7,7,7,21
1992,13,1129,cin,pit,0,6,0,9
1992,13,1129,phi,sfo,0,0,7,14
1992,13,1129,sfo,phi,7,3,3,20
1992,13,1129,min,ram,7,10,14,31
1992,13,1129,ram,min,7,3,0,17
1992,13,1129,buf,clt,0,3,7,13
1992,13,1129,clt,buf,0,3,0,16
1992,13,1129,rai,sdg,0,3,0,3
1992,13,1129,sdg,rai,7,14,0,27
1992,13,1130,den,sea,10,0,3,13
1992,13,1130,sea,den,0,3,0,16
1992,14,1203,atl,nor,0,0,7,14
1992,14,1203,nor,atl,3,6,0,22
1992,14,1206,cin,cle,0,7,7,21
1992,14,1206,cle,cin,10,3,21,37
1992,14,1206,nyj,buf,3,0,14,24
1992,14,1206,buf,nyj,3,7,0,17
1992,14,1206,sea,pit,0,7,7,14
1992,14,1206,pit,sea,7,3,0,20
1992,14,1206,min,phi,3,7,0,17
1992,14,1206,phi,min,7,7,7,28
1992,14,1206,clt,nwe,3,3,0,6
1992,14,1206,nwe,clt,0,0,0,0
1992,14,1206,det,gnb,0,10,0,10
1992,14,1206,gnb,det,14,21,0,38
1992,14,1206,mia,sfo,0,0,3,3
1992,14,1206,sfo,mia,0,13,7,27
1992,14,1206,kan,rai,0,7,0,7
1992,14,1206,rai,kan,14,7,7,28
1992,14,1206,was,nyg,7,7,7,28
1992,14,1206,nyg,was,0,3,7,10
1992,14,1206,dal,den,14,3,7,31
1992,14,1206,den,dal,7,6,7,27
1992,14,1206,sdg,crd,0,10,7,27
1992,14,1206,crd,sdg,14,0,7,21
1992,14,1206,ram,tam,0,3,21,31
1992,14,1206,tam,ram,6,21,0,27
1992,14,1207,chi,oti,0,0,0,7
1992,14,1207,oti,chi,0,10,7,24
1992,15,1212,den,buf,0,0,7,17
1992,15,1212,buf,den,0,21,3,27
1992,15,1212,nyg,crd,0,0,0,0
1992,15,1212,crd,nyg,0,9,3,19
1992,15,1213,pit,chi,0,3,0,6
1992,15,1213,chi,pit,3,10,7,30
1992,15,1213,atl,tam,7,7,14,35
1992,15,1213,tam,atl,0,7,0,7
1992,15,1213,clt,nyj,0,0,3,10
1992,15,1213,nyj,clt,0,6,0,6
1992,15,1213,sfo,min,3,14,3,20
1992,15,1213,min,sfo,7,0,3,17
1992,15,1213,nwe,kan,13,0,0,20
1992,15,1213,kan,nwe,3,3,7,27
1992,15,1213,cle,det,0,0,0,14
1992,15,1213,det,cle,7,0,14,24
1992,15,1213,dal,was,3,14,0,17
1992,15,1213,was,dal,0,7,3,20
1992,15,1213,phi,sea,3,7,0,20
1992,15,1213,sea,phi,3,7,0,17
1992,15,1213,cin,sdg,7,3,0,10
1992,15,1213,sdg,cin,3,7,14,27
1992,15,1213,nor,ram,6,17,7,37
1992,15,1213,ram,nor,0,0,0,14
1992,15,1213,gnb,oti,0,3,6,16
1992,15,1213,oti,gnb,0,0,7,14
1992,15,1214,rai,mia,0,0,0,7
1992,15,1214,mia,rai,0,10,7,20
1992,16,1219,kan,nyg,0,7,7,21
1992,16,1219,nyg,kan,14,7,14,35
1992,16,1219,tam,sfo,7,0,0,14
1992,16,1219,sfo,tam,7,0,7,21
1992,16,1220,nwe,cin,7,0,0,10
1992,16,1220,cin,nwe,14,0,3,20
1992,16,1220,min,pit,0,0,0,6
1992,16,1220,pit,min,0,3,0,3
1992,16,1220,was,phi,0,13,0,13
1992,16,1220,phi,was,0,7,7,17
1992,16,1220,buf,nor,3,0,7,20
1992,16,1220,nor,buf,6,7,3,16
1992,16,1220,ram,gnb,7,3,3,13
1992,16,1220,gnb,ram,0,28,0,28
1992,16,1220,crd,clt,7,3,0,13
1992,16,1220,clt,crd,0,3,7,16
1992,16,1220,oti,cle,0,3,0,17
1992,16,1220,cle,oti,7,0,7,14
1992,16,1220,sdg,rai,3,20,3,36
1992,16,1220,rai,sdg,0,0,7,14
1992,16,1220,chi,det,0,0,3,3
1992,16,1220,det,chi,3,10,0,16
1992,16,1220,sea,den,0,3,3,6
1992,16,1220,den,sea,0,0,7,10
1992,16,1220,nyj,mia,0,0,14,17
1992,16,1220,mia,nyj,7,0,0,19
1992,16,1221,dal,atl,3,17,14,41
1992,16,1221,atl,dal,7,3,0,17
1992,17,1226,nor,nyj,7,3,7,20
1992,17,1226,nyj,nor,0,0,0,0
1992,17,1226,rai,was,0,0,7,21
1992,17,1226,was,rai,0,3,7,20
1992,17,1227,clt,cin,0,0,7,21
1992,17,1227,cin,clt,3,14,0,17
1992,17,1227,cle,pit,0,3,7,13
1992,17,1227,pit,cle,7,10,3,23
1992,17,1227,nyg,phi,0,0,3,10
1992,17,1227,phi,nyg,7,10,0,20
1992,17,1227,mia,nwe,3,0,3,16
1992,17,1227,nwe,mia,7,6,0,13
1992,17,1227,gnb,min,7,0,0,7
1992,17,1227,min,gnb,7,13,7,27
1992,17,1227,den,kan,7,0,3,20
1992,17,1227,kan,den,0,14,7,42
1992,17,1227,sdg,sea,0,6,7,31
1992,17,1227,sea,sdg,7,0,7,14
1992,17,1227,atl,ram,0,20,0,27
1992,17,1227,ram,atl,14,0,3,38
1992,17,1227,chi,dal,0,0,0,14
1992,17,1227,dal,chi,0,3,24,27
1992,17,1227,tam,crd,0,7,0,7
1992,17,1227,crd,tam,3,0,0,3
1992,17,1227,buf,oti,3,0,0,3
1992,17,1227,oti,buf,10,10,0,27
1992,17,1228,det,sfo,3,3,0,6
1992,17,1228,sfo,det,0,7,0,24
1993,18,0102,was,min,3,14,7,24
1993,18,0102,min,was,7,0,0,7
1993,18,0102,kan,sdg,0,0,0,0
1993,18,0102,sdg,kan,0,0,10,17
1993,18,0103,oti,buf,7,21,7,38
1993,18,0103,buf,oti,3,0,28,41
1993,18,0103,phi,nor,7,0,3,36
1993,18,0103,nor,phi,7,10,3,20
1993,19,0109,buf,pit,0,7,7,24
1993,19,0109,pit,buf,3,0,0,3
1993,19,0109,was,sfo,3,0,3,13
1993,19,0109,sfo,was,7,10,0,20
1993,19,0110,phi,dal,3,0,0,10
1993,19,0110,dal,phi,7,10,10,34
1993,19,0110,sdg,mia,0,0,0,0
1993,19,0110,mia,sdg,0,21,0,31
1993,20,0117,buf,mia,3,10,10,29
1993,20,0117,mia,buf,3,0,0,10
1993,20,0117,dal,sfo,3,7,7,30
1993,20,0117,sfo,dal,7,3,3,20
1993,21,0131,dal,buf,14,14,3,52
1993,21,0131,buf,dal,7,3,7,17
1993,1,0905,cin,cle,14,0,0,14
1993,1,0905,cle,cin,0,14,6,27
1993,1,0905,nwe,buf,0,7,7,14
1993,1,0905,buf,nwe,0,17,0,38
1993,1,0905,kan,tam,0,17,7,27
1993,1,0905,tam,kan,3,0,0,3
1993,1,0905,sfo,pit,10,7,0,24
1993,1,0905,pit,sfo,0,3,10,13
1993,1,0905,crd,phi,0,3,7,17
1993,1,0905,phi,crd,7,7,2,23
1993,1,0905,den,nyj,6,7,13,26
1993,1,0905,nyj,den,0,6,0,20
1993,1,0905,ram,gnb,3,3,0,6
1993,1,0905,gnb,ram,9,10,14,36
1993,1,0905,atl,det,0,3,3,13
1993,1,0905,det,atl,14,10,3,30
1993,1,0905,mia,clt,7,3,7,24
1993,1,0905,clt,mia,7,0,3,20
1993,1,0905,nyg,chi,3,6,7,26
1993,1,0905,chi,nyg,0,7,10,20
1993,1,0905,sea,sdg,7,3,0,12
1993,1,0905,sdg,sea,6,6,0,18
1993,1,0905,min,rai,0,0,0,7
1993,1,0905,rai,min,7,14,0,24
1993,1,0905,oti,nor,7,0,0,21
1993,1,0905,nor,oti,3,10,6,33
1993,1,0906,dal,was,6,0,7,16
1993,1,0906,was,dal,0,14,14,35
1993,2,0912,clt,cin,0,3,3,9
1993,2,0912,cin,clt,3,0,3,6
1993,2,0912,nor,atl,10,14,7,34
1993,2,0912,atl,nor,0,10,0,31
1993,2,0912,crd,was,10,7,0,17
1993,2,0912,was,crd,0,0,7,10
1993,2,0912,kan,oti,0,0,0,0
1993,2,0912,oti,kan,0,7,6,30
1993,2,0912,tam,nyg,0,7,0,7
1993,2,0912,nyg,tam,7,10,3,23
1993,2,0912,det,nwe,7,0,3,19
1993,2,0912,nwe,det,6,3,0,16
1993,2,0912,chi,min,7,0,0,7
1993,2,0912,min,chi,0,3,0,10
1993,2,0912,phi,gnb,0,7,0,20
1993,2,0912,gnb,phi,7,3,7,17
1993,2,0912,buf,dal,7,3,0,13
1993,2,0912,dal,buf,0,3,0,10
1993,2,0912,pit,ram,0,0,0,0
1993,2,0912,ram,pit,0,14,3,27
1993,2,0912,nyj,mia,0,14,3,24
1993,2,0912,mia,nyj,7,7,0,14
1993,2,0912,sdg,den,0,0,14,17
1993,2,0912,den,sdg,0,17,7,34
1993,2,0912,rai,sea,7,10,0,17
1993,2,0912,sea,rai,0,10,0,13
1993,2,0913,sfo,cle,6,7,0,13
1993,2,0913,cle,sfo,3,17,3,23
1993,3,0919,sea,nwe,7,0,10,17
1993,3,0919,nwe,sea,0,0,0,14
1993,3,0919,det,nor,0,3,0,3
1993,3,0919,nor,det,0,7,7,14
1993,3,0919,cin,pit,0,7,0,7
1993,3,0919,pit,cin,7,10,10,34
1993,3,0919,was,phi,0,14,7,31
1993,3,0919,phi,was,3,7,7,34
1993,3,0919,ram,nyg,0,3,0,10
1993,3,0919,nyg,ram,7,6,7,20
1993,3,0919,atl,sfo,3,10,7,30
1993,3,0919,sfo,atl,3,6,14,37
1993,3,0919,oti,sdg,0,14,0,17
1993,3,0919,sdg,oti,3,6,3,18
1993,3,0919,cle,rai,0,0,0,19
1993,3,0919,rai,cle,10,3,0,16
1993,3,0919,dal,crd,7,3,7,17
1993,3,0919,crd,dal,0,0,7,10
1993,3,0920,den,kan,0,0,0,7
1993,3,0920,kan,den,6,6,0,15
1993,4,0926,tam,chi,3,7,0,17
1993,4,0926,chi,tam,0,28,3,47
1993,4,0926,mia,buf,16,3,3,22
1993,4,0926,buf,mia,0,6,0,13
1993,4,0926,ram,oti,7,7,7,28
1993,4,0926,oti,ram,0,3,10,13
1993,4,0926,gnb,min,7,3,0,13
1993,4,0926,min,gnb,3,3,6,15
1993,4,0926,crd,det,0,17,0,20
1993,4,0926,det,crd,6,10,7,26
1993,4,0926,cle,clt,0,0,7,10
1993,4,0926,clt,cle,0,6,3,23
1993,4,0926,sea,cin,0,6,3,19
1993,4,0926,cin,sea,0,0,0,10
1993,4,0926,sfo,nor,0,3,7,13
1993,4,0926,nor,sfo,3,7,3,16
1993,4,0926,nwe,nyj,0,0,0,7
1993,4,0926,nyj,nwe,14,21,0,45
1993,4,0927,pit,atl,7,17,7,45
1993,4,0927,atl,pit,14,3,0,17
1993,5,1003,gnb,dal,7,0,7,14
1993,5,1003,dal,gnb,10,6,13,36
1993,5,1003,atl,chi,0,0,0,0
1993,5,1003,chi,atl,0,3,3,6
1993,5,1003,det,tam,7,3,0,10
1993,5,1003,tam,det,0,3,21,27
1993,5,1003,rai,kan,0,3,0,9
1993,5,1003,kan,rai,14,7,3,24
1993,5,1003,min,sfo,7,2,3,19
1993,5,1003,sfo,min,7,14,3,38
1993,5,1003,sdg,sea,7,0,0,14
1993,5,1003,sea,sdg,7,10,7,31
1993,5,1003,nor,ram,10,3,3,37
1993,5,1003,ram,nor,3,0,3,6
1993,5,1003,phi,nyj,0,14,7,35
1993,5,1003,nyj,phi,14,7,7,30
1993,5,1003,clt,den,0,10,3,13
1993,5,1003,den,clt,21,7,7,35
1993,5,1003,nyg,buf,0,14,0,14
1993,5,1003,buf,nyg,10,0,0,17
1993,5,1004,was,mia,0,3,0,10
1993,5,1004,mia,was,14,0,0,17
1993,6,1010,dal,clt,14,0,7,27
1993,6,1010,clt,dal,0,3,0,3
1993,6,1010,mia,cle,0,10,14,24
1993,6,1010,cle,mia,7,7,0,14
1993,6,1010,nyg,was,7,20,0,41
1993,6,1010,was,nyg,0,7,0,7
1993,6,1010,chi,phi,10,7,0,17
1993,6,1010,phi,chi,0,0,0,6
1993,6,1010,tam,min,0,0,0,0
1993,6,1010,min,tam,0,12,0,15
1993,6,1010,cin,kan,3,9,0,15
1993,6,1010,kan,cin,0,7,7,17
1993,6,1010,nwe,crd,0,13,3,23
1993,6,1010,crd,nwe,0,14,0,21
1993,6,1010,nyj,rai,0,17,0,20
1993,6,1010,rai,nyj,0,7,10,24
1993,6,1010,sdg,pit,0,3,0,3
1993,6,1010,pit,sdg,3,3,7,16
1993,6,1010,den,gnb,0,7,14,27
1993,6,1010,gnb,den,17,13,0,30
1993,6,1011,oti,buf,7,0,0,7
1993,6,1011,buf,oti,7,21,0,35
1993,7,1014,ram,atl,10,7,7,24
1993,7,1014,atl,ram,3,7,7,30
1993,7,1017,cle,cin,7,14,0,28
1993,7,1017,cin,cle,0,7,3,17
1993,7,1017,nor,pit,0,0,0,14
1993,7,1017,pit,nor,14,10,6,37
1993,7,1017,phi,nyg,0,3,0,10
1993,7,1017,nyg,phi,0,14,0,21
1993,7,1017,oti,nwe,0,14,7,28
1993,7,1017,nwe,oti,0,0,7,14
1993,7,1017,sea,det,7,0,3,10
1993,7,1017,det,sea,0,14,13,30
1993,7,1017,was,crd,3,0,3,6
1993,7,1017,crd,was,0,13,7,36
1993,7,1017,kan,sdg,7,3,0,17
1993,7,1017,sdg,kan,0,7,0,14
1993,7,1017,sfo,dal,10,0,7,17
1993,7,1017,dal,sfo,3,13,7,26
1993,7,1018,rai,den,10,3,0,23
1993,7,1018,den,rai,0,0,3,20
1993,8,1024,atl,nor,0,17,3,26
1993,8,1024,nor,atl,3,3,7,15
1993,8,1024,gnb,tam,7,17,6,37
1993,8,1024,tam,gnb,0,0,7,14
1993,8,1024,cin,oti,0,9,3,12
1993,8,1024,oti,cin,7,0,7,28
1993,8,1024,buf,nyj,0,6,7,19
1993,8,1024,nyj,buf,7,0,0,10
1993,8,1024,pit,cle,0,14,6,23
1993,8,1024,cle,pit,0,14,7,28
1993,8,1024,crd,sfo,0,0,0,14
1993,8,1024,sfo,crd,0,14,0,28
1993,8,1024,nwe,sea,0,0,3,9
1993,8,1024,sea,nwe,0,3,0,10
1993,8,1024,det,ram,0,3,3,16
1993,8,1024,ram,det,0,0,0,13
1993,8,1024,clt,mia,0,6,7,27
1993,8,1024,mia,clt,17,3,14,41
1993,8,1025,min,chi,10,3,6,19
1993,8,1025,chi,min,3,6,0,12
1993,9,1031,nwe,clt,0,3,0,6
1993,9,1031,clt,nwe,3,0,0,9
1993,9,1031,tam,atl,7,10,14,31
1993,9,1031,atl,tam,0,0,10,24
1993,9,1031,nyj,nyg,0,3,7,10
1993,9,1031,nyg,nyj,3,3,0,6
1993,9,1031,kan,mia,0,3,0,10
1993,9,1031,mia,kan,6,7,14,30
1993,9,1031,chi,gnb,0,3,0,3
1993,9,1031,gnb,chi,3,7,0,17
1993,9,1031,nor,crd,7,0,3,20
1993,9,1031,crd,nor,10,7,0,17
1993,9,1031,ram,sfo,3,0,7,17
1993,9,1031,sfo,ram,6,17,7,40
1993,9,1031,sdg,rai,7,3,14,30
1993,9,1031,rai,sdg,10,0,7,23
1993,9,1031,dal,phi,3,7,3,23
1993,9,1031,phi,dal,0,7,0,10
1993,9,1031,sea,den,7,0,3,17
1993,9,1031,den,sea,0,21,7,28
1993,9,1031,det,min,7,6,0,30
1993,9,1031,min,det,7,10,10,27
1993,9,1101,was,buf,7,3,0,10
1993,9,1101,buf,was,14,0,7,24
1993,10,1107,den,cle,0,16,7,29
1993,10,1107,cle,den,0,0,7,14
1993,10,1107,pit,cin,0,14,0,24
1993,10,1107,cin,pit,3,13,0,16
1993,10,1107,sea,oti,7,0,0,14
1993,10,1107,oti,sea,13,9,2,24
1993,10,1107,buf,nwe,0,0,0,13
1993,10,1107,nwe,buf,0,0,7,10
1993,10,1107,sdg,min,7,3,6,30
1993,10,1107,min,sdg,0,3,14,17
1993,10,1107,tam,det,0,0,0,0
1993,10,1107,det,tam,3,3,7,23
1993,10,1107,nyg,dal,0,6,0,9
1993,10,1107,dal,nyg,10,7,0,31
1993,10,1107,rai,chi,3,10,0,16
1993,10,1107,chi,rai,0,0,7,14
1993,10,1107,mia,nyj,0,3,7,10
1993,10,1107,nyj,mia,10,7,3,27
1993,10,1107,phi,crd,3,0,0,3
1993,10,1107,crd,phi,3,13,0,16
1993,10,1107,clt,was,0,10,0,24
1993,10,1107,was,clt,0,14,6,30
1993,10,1108,gnb,kan,3,6,0,16
1993,10,1108,kan,gnb,3,0,10,23
1993,11,1114,crd,dal,0,0,10,15
1993,11,1114,dal,crd,3,14,0,20
1993,11,1114,oti,cin,7,21,10,38
1993,11,1114,cin,oti,0,0,3,3
1993,11,1114,sfo,tam,10,21,7,45
1993,11,1114,tam,sfo,0,14,7,21
1993,11,1114,mia,phi,6,7,3,19
1993,11,1114,phi,mia,0,14,0,14
1993,11,1114,was,nyg,0,0,3,6
1993,11,1114,nyg,was,7,7,3,20
1993,11,1114,gnb,nor,3,7,3,19
1993,11,1114,nor,gnb,0,14,0,17
1993,11,1114,nyj,clt,7,10,7,31
1993,11,1114,clt,nyj,3,7,7,17
1993,11,1114,cle,sea,2,3,0,5
1993,11,1114,sea,cle,7,0,7,22
1993,11,1114,atl,ram,3,3,7,13
1993,11,1114,ram,atl,0,0,0,0
1993,11,1114,kan,rai,0,7,14,31
1993,11,1114,rai,kan,7,10,0,20
1993,11,1114,min,den,3,14,3,26
1993,11,1114,den,min,6,14,0,23
1993,11,1114,chi,sdg,0,6,10,16
1993,11,1114,sdg,chi,3,7,0,13
1993,11,1115,buf,pit,0,0,0,0
1993,11,1115,pit,buf,7,3,10,23
1993,12,1121,oti,cle,0,14,3,27
1993,12,1121,cle,oti,3,7,0,20
1993,12,1121,clt,buf,3,3,3,9
1993,12,1121,buf,clt,0,16,7,23
1993,12,1121,dal,atl,0,0,7,14
1993,12,1121,atl,dal,3,10,7,27
1993,12,1121,cin,nyj,3,0,0,12
1993,12,1121,nyj,cin,0,14,0,17
1993,12,1121,nwe,mia,3,0,3,13
1993,12,1121,mia,nwe,0,0,3,17
1993,12,1121,chi,kan,0,6,6,19
1993,12,1121,kan,chi,7,7,3,17
1993,12,1121,det,gnb,0,10,7,17
1993,12,1121,gnb,det,10,3,3,26
1993,12,1121,rai,sdg,3,3,3,12
1993,12,1121,sdg,rai,0,0,0,7
1993,12,1121,was,ram,3,0,3,6
1993,12,1121,ram,was,0,0,0,10
1993,12,1121,nyg,phi,0,0,0,7
1993,12,1121,phi,nyg,0,0,3,3
1993,12,1121,pit,den,0,0,6,13
1993,12,1121,den,pit,10,10,14,37
1993,12,1121,min,tam,0,7,3,10
1993,12,1121,tam,min,3,3,10,23
1993,12,1122,nor,sfo,0,0,0,7
1993,12,1122,sfo,nor,7,21,14,42
1993,13,1125,chi,det,0,10,0,10
1993,13,1125,det,chi,0,3,3,6
1993,13,1125,mia,dal,7,0,3,16
1993,13,1125,dal,mia,0,14,0,14
1993,13,1128,cle,atl,0,0,7,14
1993,13,1128,atl,cle,10,7,0,17
1993,13,1128,phi,was,3,7,0,17
1993,13,1128,was,phi,0,0,0,14
1993,13,1128,nyj,nwe,3,3,0,6
1993,13,1128,nwe,nyj,0,0,0,0
1993,13,1128,nor,min,7,0,7,17
1993,13,1128,min,nor,7,0,7,14
1993,13,1128,tam,gnb,0,0,3,10
1993,13,1128,gnb,tam,0,3,3,13
1993,13,1128,rai,cin,0,0,0,10
1993,13,1128,cin,rai,3,7,3,16
1993,13,1128,den,sea,0,7,3,17
1993,13,1128,sea,den,0,0,2,9
1993,13,1128,sfo,ram,7,14,7,35
1993,13,1128,ram,sfo,3,0,0,10
1993,13,1128,crd,nyg,10,0,7,17
1993,13,1128,nyg,crd,3,3,7,19
1993,13,1128,buf,kan,7,0,0,7
1993,13,1128,kan,buf,7,3,10,23
1993,13,1128,pit,oti,0,3,0,3
1993,13,1128,oti,pit,0,10,10,23
1993,13,1129,sdg,clt,0,14,3,31
1993,13,1129,clt,sdg,0,0,0,0
1993,14,1205,nor,cle,7,0,3,13
1993,14,1205,cle,nor,10,0,7,17
1993,14,1205,gnb,chi,7,0,10,17
1993,14,1205,chi,gnb,7,3,10,30
1993,14,1205,rai,buf,3,7,6,25
1993,14,1205,buf,rai,0,14,3,24
1993,14,1205,was,tam,7,3,13,23
1993,14,1205,tam,was,0,0,10,17
1993,14,1205,nwe,pit,14,0,0,14
1993,14,1205,pit,nwe,0,17,0,17
1993,14,1205,atl,oti,0,7,7,17
1993,14,1205,oti,atl,3,3,14,33
1993,14,1205,clt,nyj,0,3,0,9
1993,14,1205,nyj,clt,0,3,3,6
1993,14,1205,min,det,3,3,0,13
1993,14,1205,det,min,0,0,0,0
1993,14,1205,kan,sea,10,7,14,31
1993,14,1205,sea,kan,3,3,7,16
1993,14,1205,den,sdg,3,7,0,10
1993,14,1205,sdg,den,0,0,3,13
1993,14,1205,nyg,mia,7,7,3,19
1993,14,1205,mia,nyg,7,0,0,14
1993,14,1205,ram,crd,3,0,0,10
1993,14,1205,crd,ram,7,7,14,38
1993,14,1205,cin,sfo,2,6,0,8
1993,14,1205,sfo,cin,7,0,7,21
1993,14,1206,phi,dal,0,3,7,17
1993,14,1206,dal,phi,7,9,0,23
1993,15,1211,nyj,was,3,0,0,3
1993,15,1211,was,nyj,0,0,0,0
1993,15,1211,sfo,atl,7,10,7,24
1993,15,1211,atl,sfo,7,0,0,27
1993,15,1212,chi,tam,0,3,7,10
1993,15,1212,tam,chi,3,7,3,13
1993,15,1212,buf,phi,0,0,0,10
1993,15,1212,phi,buf,0,0,7,7
1993,15,1212,cle,oti,10,0,7,17
1993,15,1212,oti,cle,3,13,0,19
1993,15,1212,clt,nyg,0,6,0,6
1993,15,1212,nyg,clt,7,6,0,20
1993,15,1212,cin,nwe,0,0,0,2
1993,15,1212,nwe,cin,0,7,0,7
1993,15,1212,ram,nor,10,0,13,23
1993,15,1212,nor,ram,7,6,0,20
1993,15,1212,det,crd,0,7,7,21
1993,15,1212,crd,det,0,7,7,14
1993,15,1212,sea,rai,0,9,0,23
1993,15,1212,rai,sea,3,7,17,27
1993,15,1212,dal,min,3,17,7,37
1993,15,1212,min,dal,6,0,7,20
1993,15,1212,kan,den,7,7,7,21
1993,15,1212,den,kan,3,7,7,27
1993,15,1212,gnb,sdg,7,6,7,20
1993,15,1212,sdg,gnb,3,3,7,13
1993,15,1213,pit,mia,0,7,7,21
1993,15,1213,mia,pit,3,3,0,20
1993,16,1218,den,chi,0,10,3,13
1993,16,1218,chi,den,3,0,0,3
1993,16,1218,dal,nyj,0,7,14,28
1993,16,1218,nyj,dal,0,0,0,7
1993,16,1219,ram,cin,0,3,0,3
1993,16,1219,cin,ram,3,6,3,15
1993,16,1219,atl,was,7,0,7,17
1993,16,1219,was,atl,0,16,0,30
1993,16,1219,oti,pit,14,6,3,26
1993,16,1219,pit,oti,0,3,7,17
1993,16,1219,buf,mia,9,17,21,47
1993,16,1219,mia,buf,7,13,7,34
1993,16,1219,min,gnb,0,7,7,21
1993,16,1219,gnb,min,3,7,0,17
1993,16,1219,nwe,cle,0,10,3,20
1993,16,1219,cle,nwe,7,7,0,17
1993,16,1219,crd,sea,7,0,7,30
1993,16,1219,sea,crd,10,10,0,27
1993,16,1219,tam,rai,0,10,0,20
1993,16,1219,rai,tam,14,3,0,27
1993,16,1219,sdg,kan,10,7,0,24
1993,16,1219,kan,sdg,0,14,7,28
1993,16,1219,sfo,det,14,17,14,55
1993,16,1219,det,sfo,0,10,0,17
1993,16,1219,phi,clt,10,0,7,20
1993,16,1219,clt,phi,3,0,0,10
1993,16,1220,nyg,nor,7,7,3,24
1993,16,1220,nor,nyg,0,7,0,14
1993,17,1225,oti,sfo,0,10,0,10
1993,17,1225,sfo,oti,0,0,0,7
1993,17,1226,det,chi,0,10,3,20
1993,17,1226,chi,det,7,0,0,14
1993,17,1226,nyj,buf,7,0,7,14
1993,17,1226,buf,nyj,7,6,0,16
1993,17,1226,nor,phi,9,3,7,26
